Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/21 - 04:00:50.991864,208.8442,1.081954,0.2933791,-0.6659531,13.07037,315.6,359.1279,0.9847113,-0.1285654,-0.5095837,2.472859,304.8806,0.9341447
2018/06/21 - 04:00:51.002835,208.8566,1.081946,0.2937028,-0.6665524,12.81407,315.2953,359.0803,0.9819472,-0.1272888,-0.5118777,2.28534,304.2297,1.05973
2018/06/21 - 04:00:51.014803,208.8672,1.081959,0.2940674,-0.667155,12.60429,314.9618,359.0524,0.9791524,-0.1260529,-0.5140021,2.0764,303.4819,1.196347
2018/06/21 - 04:00:51.024777,208.8783,1.082039,0.2944717,-0.6678082,12.46736,314.72,358.9791,0.9761642,-0.1248995,-0.5158346,2.007227,302.7622,1.489326
2018/06/21 - 04:00:51.036744,208.8899,1.082283,0.2947625,-0.6683929,12.2981,314.4318,358.9643,0.9732485,-0.1237704,-0.5173719,1.932496,302.1188,1.658959
2018/06/21 - 04:00:51.047715,208.9007,1.082444,0.2950882,-0.6690359,12.18403,314.281,358.9766,0.970467,-0.1226052,-0.5182915,1.933622,301.4916,1.378085
2018/06/21 - 04:00:51.057688,208.9116,1.082564,0.2954568,-0.6696604,12.06788,314.0939,358.9849,0.9678819,-0.1215406,-0.517845,2.189744,301.0191,0.2930111
2018/06/21 - 04:00:51.070654,208.9235,1.082725,0.2958033,-0.6703002,11.94624,313.9583,358.9642,0.9651891,-0.120932,-0.5163215,2.668725,301.0327,359.1319
2018/06/21 - 04:00:51.079630,208.9337,1.082928,0.2961429,-0.6709242,11.84291,313.8559,359.0245,0.9624115,-0.1207594,-0.5145636,3.021071,301.3865,358.4922
2018/06/21 - 04:00:51.091598,208.9447,1.083257,0.2965493,-0.6715803,11.74888,313.7338,358.9722,0.9594619,-0.1211523,-0.5124229,3.423258,301.8206,358.2873
2018/06/21 - 04:00:51.102569,208.956,1.083638,0.2969427,-0.6721712,11.60411,313.6446,359.0035,0.9563892,-0.1220947,-0.5094733,3.900212,302.4654,358.3952
2018/06/21 - 04:00:51.114536,208.967,1.08396,0.297354,-0.6727543,11.4213,313.5861,359.0504,0.9535731,-0.1226945,-0.5069444,4.235012,302.8821,358.2971
2018/06/21 - 04:00:51.124510,208.9781,1.084344,0.2977986,-0.6733259,11.23386,313.5491,359.0615,0.9511176,-0.1232329,-0.503666,4.686534,303.3874,358.1456
2018/06/21 - 04:00:51.136478,208.989,1.084743,0.298179,-0.6738743,11.01407,313.5005,359.0524,0.9490775,-0.1232672,-0.5000989,4.964589,304.1064,357.7036
2018/06/21 - 04:00:51.147449,209.0005,1.085143,0.2986127,-0.67443,10.8625,313.5276,359.0928,0.9478347,-0.122549,-0.4961572,4.86128,305.0215,357.1276
2018/06/21 - 04:00:51.158419,209.0119,1.085554,0.2989728,-0.6748959,10.6305,313.5286,359.1111,0.9467709,-0.1214975,-0.4924064,4.599805,306.0465,356.7789
2018/06/21 - 04:00:51.171385,209.0242,1.085889,0.2993717,-0.6753024,10.4054,313.545,359.1159,0.9461043,-0.1198899,-0.4888889,4.075528,307.0105,356.851
2018/06/21 - 04:00:51.180361,209.0345,1.08619,0.2997842,-0.6756612,10.1612,313.597,359.1655,0.9457417,-0.1178289,-0.4856882,3.406963,307.8867,356.9087
2018/06/21 - 04:00:51.192329,209.0451,1.08648,0.3002974,-0.675992,9.960144,313.634,359.1906,0.9454486,-0.1157363,-0.4827029,2.758455,308.5258,356.9686
2018/06/21 - 04:00:51.202302,209.0555,1.086845,0.3006808,-0.6762377,9.725612,313.7036,359.2744,0.945356,-0.1134873,-0.479977,2.28275,309.0593,357.278
2018/06/21 - 04:00:51.214275,209.0669,1.08725,0.3010921,-0.6764888,9.519954,313.7638,359.2681,0.9453984,-0.1110887,-0.4774283,1.674524,309.6896,357.5089
2018/06/21 - 04:00:51.224243,209.0782,1.087534,0.3014682,-0.6766537,9.308675,313.8889,359.292,0.9456038,-0.1084873,-0.4753594,0.8202682,310.1329,357.846
2018/06/21 - 04:00:51.237231,209.09,1.087873,0.3017873,-0.6767299,9.110105,314.0198,359.3591,0.9457411,-0.1060046,-0.4734071,0.05715626,310.4831,358.2378
2018/06/21 - 04:00:51.248180,209.1008,1.088216,0.3021177,-0.6768363,8.917078,314.1703,359.3371,0.9461362,-0.1035393,-0.4715213,359.3245,310.8722,358.5938
2018/06/21 - 04:00:51.258156,209.1121,1.088596,0.3024372,-0.6769087,8.749834,314.3975,359.3466,0.946634,-0.1010952,-0.4694943,358.6569,311.377,358.8457
2018/06/21 - 04:00:51.270140,209.1226,1.089021,0.3027627,-0.6769551,8.571749,314.6004,359.3508,0.9473358,-0.09877169,-0.4676523,357.9916,311.9405,359.0832
2018/06/21 - 04:00:51.280104,209.1337,1.089477,0.3031657,-0.6769616,8.398264,314.792,359.3405,0.9478353,-0.09653369,-0.4657485,357.427,312.4633,359.4368
2018/06/21 - 04:00:51.293059,209.1452,1.089938,0.3035555,-0.6769381,8.146407,314.9604,359.3313,0.9485422,-0.09440718,-0.464135,356.7533,312.8429,359.7474
2018/06/21 - 04:00:51.302036,209.1559,1.090352,0.3039907,-0.6769583,7.896256,315.2136,359.3134,0.9493496,-0.09249965,-0.4626696,356.1938,313.1332,359.9498
2018/06/21 - 04:00:51.314027,209.1671,1.090839,0.3044245,-0.6769525,7.628124,315.3693,359.2615,0.949981,-0.09078124,-0.4612086,355.7498,313.2307,0.1266306
2018/06/21 - 04:00:51.324999,209.1784,1.091234,0.3049366,-0.6769672,7.404292,315.5513,359.2002,0.9506334,-0.08943408,-0.4598397,355.5278,313.2098,0.1410386
2018/06/21 - 04:00:51.336942,209.1898,1.091495,0.3052884,-0.6769374,7.081986,315.778,359.2048,0.9512516,-0.08821528,-0.4583907,355.427,313.2234,0.08585957
2018/06/21 - 04:00:51.347912,209.2005,1.091825,0.3057663,-0.6769272,6.837366,315.9415,359.1294,0.9518476,-0.08715015,-0.4569293,355.3912,313.3579,359.9036
2018/06/21 - 04:00:51.357888,209.2117,1.092268,0.3062029,-0.6769,6.500988,316.162,359.0914,0.9524547,-0.08610117,-0.4556179,355.2683,313.4523,359.7052
2018/06/21 - 04:00:51.369876,209.2226,1.092774,0.3066678,-0.6768591,6.126834,316.3777,359.0632,0.9530492,-0.08523384,-0.4546699,355.118,313.4118,359.544
2018/06/21 - 04:00:51.379828,209.2337,1.093357,0.3072344,-0.6768282,5.809538,316.6081,359.0241,0.9536113,-0.08437711,-0.4539683,354.9126,313.3257,359.5255
2018/06/21 - 04:00:51.391796,209.2446,1.093942,0.3078229,-0.6767663,5.42837,316.8392,358.9927,0.9541656,-0.08365891,-0.4536365,354.6867,313.1855,359.6899
2018/06/21 - 04:00:51.402767,209.2563,1.094458,0.3084338,-0.6767242,5.016445,317.1218,358.9374,0.9546849,-0.08300188,-0.4535376,354.4161,313.0877,359.9067
2018/06/21 - 04:00:51.414734,209.2672,1.095027,0.3091095,-0.6766474,4.602672,317.3889,358.9176,0.9551778,-0.08233953,-0.453575,354.1344,312.9291,0.06624945
2018/06/21 - 04:00:51.424713,209.2784,1.095582,0.309744,-0.6764926,4.079703,317.6472,358.9513,0.9556252,-0.08177307,-0.454002,353.8645,312.5826,0.1848894
2018/06/21 - 04:00:51.436682,209.2895,1.096163,0.3104519,-0.6763899,3.629662,317.8893,358.8851,0.956084,-0.08126725,-0.4545857,353.5726,312.1458,0.2573634
2018/06/21 - 04:00:51.448644,209.3011,1.09675,0.3111465,-0.6762807,3.161745,318.1487,358.8083,0.9565163,-0.08087725,-0.4555582,353.2855,311.536,0.2968136
2018/06/21 - 04:00:51.458636,209.3118,1.097392,0.3117824,-0.6761073,2.654649,318.3941,358.7675,0.956875,-0.08057766,-0.4567579,352.9604,310.7997,0.3206536
2018/06/21 - 04:00:51.470585,209.323,1.098034,0.3125094,-0.6759656,2.247815,318.6512,358.7112,0.9572197,-0.0803996,-0.4582042,352.5805,309.9626,0.3415921
2018/06/21 - 04:00:51.481555,209.3353,1.098621,0.3130948,-0.6757664,1.772733,318.9048,358.6479,0.9575112,-0.08046168,-0.4596522,352.2543,309.1369,0.3333864
2018/06/21 - 04:00:51.493523,209.3465,1.099344,0.3135422,-0.6755849,1.310933,319.1854,358.6643,0.9577815,-0.0806504,-0.4610581,351.9744,308.3957,0.3516524
2018/06/21 - 04:00:51.502501,209.3557,1.100038,0.3141515,-0.6754653,0.9608565,319.4754,358.5824,0.9580756,-0.08111518,-0.4625264,351.7406,307.6733,0.4333371
2018/06/21 - 04:00:51.513470,209.3667,1.100668,0.3146427,-0.67524,0.5712758,319.7285,358.5582,0.9583896,-0.08171505,-0.4638538,351.5475,307.0261,0.5921885
2018/06/21 - 04:00:51.524441,209.3781,1.101307,0.3151084,-0.6749864,0.1708978,319.9797,358.5583,0.9586034,-0.0825635,-0.4649496,351.5379,306.6651,0.8224121
2018/06/21 - 04:00:51.536409,209.3893,1.102017,0.3156293,-0.674772,359.8223,320.251,358.5146,0.9587567,-0.08339865,-0.465765,351.6044,306.5496,0.9436491
2018/06/21 - 04:00:51.547402,209.4001,1.102695,0.3160937,-0.6744902,359.3889,320.4879,358.4444,0.9588785,-0.08426844,-0.4663395,351.7944,306.6098,0.9238601
2018/06/21 - 04:00:51.557353,209.4115,1.103365,0.3165603,-0.6741911,359.0049,320.7265,358.4038,0.9591093,-0.08506873,-0.4669251,351.8981,306.5294,0.8066769
2018/06/21 - 04:00:51.570322,209.423,1.10404,0.316995,-0.6739281,358.6649,320.9483,358.3133,0.9593492,-0.08580334,-0.4675428,351.9553,306.3387,0.6677774
2018/06/21 - 04:00:51.580292,209.4341,1.104713,0.3174362,-0.6737189,358.4048,321.24,358.2624,0.9595219,-0.08650587,-0.4680936,352.0078,306.0492,0.4866095
2018/06/21 - 04:00:51.591266,209.4447,1.105399,0.3177673,-0.6734892,358.0886,321.5607,358.2464,0.9596472,-0.08715242,-0.468592,352.1184,305.7202,0.3289014
2018/06/21 - 04:00:51.603234,209.4568,1.106185,0.318168,-0.6732694,357.8526,321.7451,358.1342,0.9597365,-0.08774432,-0.468921,352.2405,305.4579,0.1917125
2018/06/21 - 04:00:51.614223,209.4674,1.10685,0.3184659,-0.672984,357.5049,322.0323,358.113,0.959862,-0.08835489,-0.4692284,352.3157,305.359,0.1513791
2018/06/21 - 04:00:51.625202,209.4784,1.107573,0.3188649,-0.6727449,357.26,322.3126,358.0914,0.9599276,-0.08899353,-0.4695397,352.2736,305.4526,0.2974266
2018/06/21 - 04:00:51.637163,209.4897,1.10827,0.3192566,-0.6725053,356.9821,322.5827,358.0305,0.9598878,-0.08965541,-0.4699427,352.1992,305.5505,0.5605275
2018/06/21 - 04:00:51.648113,209.5006,1.109053,0.3196308,-0.6722705,356.7017,322.861,358.015,0.9596981,-0.09039004,-0.4706234,352.0606,305.5454,1.024186
2018/06/21 - 04:00:51.658087,209.5121,1.109854,0.3199851,-0.6720321,356.4004,323.1098,357.9954,0.9593053,-0.0911867,-0.47166,351.9063,305.2139,1.642248
2018/06/21 - 04:00:51.671053,209.5237,1.110648,0.3203575,-0.6718708,356.174,323.365,357.9438,0.9589152,-0.09191485,-0.4727587,351.7745,304.635,2.271568
2018/06/21 - 04:00:51.680029,209.534,1.111433,0.3206838,-0.6716559,355.9136,323.557,357.8748,0.9585935,-0.0925234,-0.4739353,351.4626,303.9892,3.05603
2018/06/21 - 04:00:51.692293,209.5449,1.112239,0.3210282,-0.6714836,355.7255,323.7752,357.8704,0.9582764,-0.09306522,-0.4750021,351.1279,303.4293,3.87152
2018/06/21 - 04:00:51.702241,209.556,1.113117,0.3213721,-0.6713647,355.5107,323.9908,357.7801,0.9581065,-0.09342504,-0.4758433,350.8307,302.8622,4.580842
2018/06/21 - 04:00:51.719195,209.5678,1.11405,0.3217175,-0.6712276,355.2374,324.2508,357.7289,0.9580461,-0.09364763,-0.4764454,350.5963,302.331,5.092012
2018/06/21 - 04:00:51.727203,209.5798,1.114895,0.3221671,-0.6711277,354.9563,324.5758,357.6409,0.9583266,-0.09366988,-0.4766471,350.4112,301.9502,5.344785
2018/06/21 - 04:00:51.736173,209.5896,1.115815,0.3226092,-0.6710193,354.6747,324.8672,357.5889,0.9585362,-0.09378088,-0.4769146,350.2622,301.5862,5.710312
2018/06/21 - 04:00:51.747121,209.6006,1.116723,0.3229426,-0.6708908,354.2855,325.1464,357.5167,0.9588403,-0.09378331,-0.4769442,350.2085,301.235,6.068153
2018/06/21 - 04:00:51.758102,209.6116,1.11766,0.3234437,-0.6709012,354.0822,325.425,357.4065,0.9592193,-0.09371442,-0.4768901,350.1412,300.8001,6.525754
2018/06/21 - 04:00:51.769063,209.6223,1.118507,0.3237913,-0.6708282,353.7364,325.7271,357.3573,0.9597222,-0.09350303,-0.4767738,349.9809,300.3298,7.117732
2018/06/21 - 04:00:51.781056,209.6342,1.119289,0.3242823,-0.6707514,353.4892,325.938,357.3186,0.9605574,-0.09295841,-0.4763192,349.5846,299.9413,7.771255
2018/06/21 - 04:00:51.794317,209.6469,1.119919,0.3247399,-0.6706521,353.1754,326.1722,357.2266,0.9616264,-0.09211621,-0.4754859,349.0124,299.8422,8.270624
2018/06/21 - 04:00:51.804312,209.6576,1.120559,0.3251927,-0.6705353,352.887,326.3856,357.1948,0.9629598,-0.09083473,-0.4739965,348.3102,300.2527,8.442646
2018/06/21 - 04:00:51.814264,209.6672,1.121392,0.3256759,-0.6704494,352.6322,326.5379,357.1042,0.9642648,-0.08946314,-0.4722376,347.7875,300.8613,8.381486
2018/06/21 - 04:00:51.825260,209.6785,1.122267,0.3260844,-0.6703598,352.327,326.7793,357.0973,0.9656744,-0.08790664,-0.4700486,347.5944,301.6241,7.872702
2018/06/21 - 04:00:51.836300,209.6895,1.122957,0.3265404,-0.6701692,352.0095,326.8937,357.0749,0.9670914,-0.08632837,-0.467752,347.6952,302.2197,7.126314
2018/06/21 - 04:00:51.847273,209.7005,1.123523,0.3269933,-0.669963,351.7328,327.0828,357.0921,0.9684876,-0.08448541,-0.4652027,348.0556,302.7601,6.052798
2018/06/21 - 04:00:51.858240,209.7117,1.124052,0.3274161,-0.6697551,351.4438,327.2575,357.0553,0.9700527,-0.08249709,-0.4628102,348.2037,303.2805,5.14573
2018/06/21 - 04:00:51.870209,209.723,1.124639,0.3278702,-0.669592,351.2253,327.4722,357.0107,0.9718337,-0.08047398,-0.4605229,348.0888,303.8124,4.455385
2018/06/21 - 04:00:51.881197,209.7344,1.125394,0.3281876,-0.669409,350.923,327.6357,356.9225,0.9737787,-0.07833872,-0.458178,347.8475,304.4484,3.840125
2018/06/21 - 04:00:51.892458,209.7452,1.126102,0.3285279,-0.6692294,350.6185,327.8294,356.8057,0.9758853,-0.07615076,-0.4556929,347.4869,305.2856,3.357874
2018/06/21 - 04:00:51.902432,209.7563,1.126762,0.3288817,-0.6690438,350.2898,328.0766,356.704,0.978049,-0.07410611,-0.4531346,347.1368,306.1998,2.899701
2018/06/21 - 04:00:51.914400,209.7672,1.127487,0.3292813,-0.6688731,350.0128,328.312,356.5936,0.9803479,-0.07213323,-0.4504468,346.8049,307.1425,2.405175
2018/06/21 - 04:00:51.924373,209.7784,1.128219,0.3296237,-0.6686735,349.734,328.6039,356.5387,0.9827405,-0.0702296,-0.4476261,346.5588,308.0368,1.824658
2018/06/21 - 04:00:51.937361,209.7896,1.128937,0.3299372,-0.6684789,349.4904,328.8925,356.5043,0.9851308,-0.06843968,-0.4448338,346.3647,308.9142,1.257353
2018/06/21 - 04:00:51.947312,209.8006,1.129629,0.3302309,-0.6683071,349.2264,329.216,356.4224,0.9876006,-0.0668558,-0.4420211,346.1562,309.7335,0.8187429
2018/06/21 - 04:00:51.958282,209.812,1.130543,0.3304849,-0.6681454,348.9572,329.5125,356.3686,0.9901643,-0.06540459,-0.4390484,345.9571,310.5497,0.3657644
2018/06/21 - 04:00:51.970252,209.8229,1.131391,0.3307565,-0.6679806,348.6834,329.8025,356.2719,0.9926639,-0.06404714,-0.436003,345.834,311.4201,359.9356
2018/06/21 - 04:00:51.980224,209.8343,1.132239,0.3310925,-0.6679066,348.5379,330.1693,356.1962,0.9952501,-0.06272382,-0.4327787,345.7253,312.2805,359.5406
2018/06/21 - 04:00:51.992214,209.8452,1.133089,0.3313226,-0.6677961,348.2845,330.5646,356.0702,0.9981131,-0.06141118,-0.4292538,345.5102,313.2857,359.0491
2018/06/21 - 04:00:52.003184,209.8564,1.134078,0.33154,-0.6677415,348.048,330.927,355.9647,1.001041,-0.06020707,-0.4256228,345.1787,314.5747,358.703
2018/06/21 - 04:00:52.014133,209.8674,1.134958,0.3318363,-0.6676924,347.8187,331.3572,355.8321,1.00393,-0.05910302,-0.4221784,344.7343,315.8788,358.775
2018/06/21 - 04:00:52.025104,209.8787,1.135897,0.3320827,-0.6676372,347.5621,331.7581,355.7423,1.006867,-0.05811301,-0.4189301,343.9136,317.3054,359.5537
2018/06/21 - 04:00:52.037073,209.8896,1.136708,0.3323301,-0.6675925,347.2911,332.2174,355.6005,1.009935,-0.05717313,-0.4156604,343.0693,318.7614,0.3765226
2018/06/21 - 04:00:52.048043,209.9007,1.137622,0.3326098,-0.6676904,347.1177,332.6911,355.4403,1.013194,-0.05614824,-0.4121602,342.6138,320.0132,0.6787394
2018/06/21 - 04:00:52.058015,209.9121,1.13853,0.3328113,-0.6677451,346.9214,333.1705,355.3653,1.016826,-0.05501326,-0.4084258,342.4864,320.9814,0.3773386
2018/06/21 - 04:00:52.070008,209.9231,1.139432,0.333021,-0.6678872,346.7495,333.6695,355.2803,1.02059,-0.05394059,-0.4046488,342.4661,321.8629,359.8014
2018/06/21 - 04:00:52.081951,209.9349,1.140306,0.3332604,-0.6680264,346.5352,334.108,355.1881,1.024484,-0.05294282,-0.4007684,342.6432,322.7902,359.0177
2018/06/21 - 04:00:52.093921,209.946,1.141095,0.3335667,-0.6682091,346.3477,334.6229,355.1039,1.028261,-0.05199772,-0.3970575,342.7731,323.7992,358.488
2018/06/21 - 04:00:52.103894,209.957,1.141957,0.3338469,-0.6684405,346.1143,335.0605,355.0179,1.031859,-0.05116579,-0.3938205,342.5891,324.8485,358.4924
2018/06/21 - 04:00:52.114865,209.9673,1.14283,0.3341426,-0.6687164,345.9344,335.5208,354.9276,1.035288,-0.05030081,-0.3908598,342.0359,326.0541,359.07
2018/06/21 - 04:00:52.125836,209.979,1.143555,0.3344307,-0.6690537,345.7538,335.9981,354.8044,1.038595,-0.04937476,-0.3883474,341.0971,327.5435,0.1529359
2018/06/21 - 04:00:52.137802,209.9902,1.144222,0.3346654,-0.6693404,345.5287,336.524,354.7415,1.042057,-0.04822443,-0.3858836,340.3688,328.9998,0.9040629
2018/06/21 - 04:00:52.148772,210.0014,1.145193,0.334932,-0.669791,345.3847,337.0005,354.6983,1.045705,-0.04680518,-0.3833355,340.2184,330.0488,0.9794362
2018/06/21 - 04:00:52.158746,210.0123,1.146043,0.335176,-0.6702213,345.1771,337.5328,354.6459,1.049644,-0.04494989,-0.3809265,340.5037,330.6178,0.1116154
2018/06/21 - 04:00:52.171711,210.0232,1.146912,0.3354788,-0.6706742,345.0107,337.9829,354.583,1.053537,-0.04299898,-0.3787161,340.7632,331.0421,358.9891
2018/06/21 - 04:00:52.180687,210.0343,1.147694,0.3357083,-0.6711092,344.8008,338.4737,354.5912,1.057264,-0.04101358,-0.3768684,340.7775,331.3503,358.0332
2018/06/21 - 04:00:52.193653,210.0466,1.148519,0.3359468,-0.6716067,344.6234,338.9278,354.5799,1.060449,-0.03925738,-0.3756832,340.3358,331.6404,357.8606
2018/06/21 - 04:00:52.203626,210.0571,1.14927,0.3362068,-0.6721421,344.5195,339.4113,354.5417,1.063182,-0.03779208,-0.3746293,339.634,332.1508,358.4071
2018/06/21 - 04:00:52.215594,210.068,1.149965,0.3363924,-0.6726449,344.3754,339.8976,354.5443,1.065319,-0.03662368,-0.3737085,338.8634,332.7451,359.409
2018/06/21 - 04:00:52.226565,210.0794,1.150641,0.3365768,-0.6732238,344.2391,340.3813,354.5456,1.067495,-0.03543248,-0.3725134,338.5709,333.1882,0.02730072
2018/06/21 - 04:00:52.236538,210.0903,1.151433,0.336803,-0.6739073,344.1595,340.8143,354.5173,1.069655,-0.0342313,-0.3713013,338.5869,333.4738,0.2127744
2018/06/21 - 04:00:52.248506,210.1016,1.152183,0.3369623,-0.6745383,344.0025,341.3228,354.5075,1.071825,-0.03299683,-0.370194,338.6473,333.7685,0.06186526
2018/06/21 - 04:00:52.259478,210.1129,1.152999,0.3371771,-0.6752963,343.8945,341.8213,354.4845,1.073825,-0.03180158,-0.3694295,338.7671,333.7984,359.8311
2018/06/21 - 04:00:52.271462,210.1236,1.153714,0.3373233,-0.6759705,343.7131,342.3196,354.4403,1.075678,-0.03064282,-0.3689382,338.7088,333.7802,359.8204
2018/06/21 - 04:00:52.281418,210.1349,1.15424,0.3375247,-0.6767288,343.62,342.8576,354.4753,1.077307,-0.02956905,-0.3688693,338.5451,333.6931,0.1268371
2018/06/21 - 04:00:52.293386,210.1463,1.154883,0.337713,-0.6774846,343.4786,343.286,354.4818,1.078797,-0.02849637,-0.3690497,338.2949,333.6361,0.5602251
2018/06/21 - 04:00:52.303359,210.1565,1.155527,0.3379581,-0.6783041,343.3579,343.7968,354.4631,1.080204,-0.02737538,-0.3692975,338.0668,333.557,0.8792843
2018/06/21 - 04:00:52.314330,210.1676,1.156214,0.3381506,-0.679096,343.2023,344.207,354.5226,1.081473,-0.02623587,-0.369752,337.8389,333.3715,1.084761
2018/06/21 - 04:00:52.325301,210.1788,1.156894,0.3383135,-0.6798946,343.0492,344.6244,354.5433,1.08282,-0.02512611,-0.3701626,337.6992,333.136,1.113182
2018/06/21 - 04:00:52.337289,210.1897,1.157565,0.338426,-0.6807147,342.8934,345.0103,354.5504,1.084246,-0.02406907,-0.3706645,337.5398,332.8781,0.9968075
2018/06/21 - 04:00:52.348239,210.2007,1.158149,0.3385557,-0.6815138,342.7805,345.4417,354.5836,1.085546,-0.02313387,-0.3711509,337.3476,332.7881,0.9113005
2018/06/21 - 04:00:52.358213,210.2116,1.158814,0.3387347,-0.6824111,342.6806,345.7839,354.6439,1.086655,-0.02242151,-0.3716816,337.2972,332.7816,0.8815262
2018/06/21 - 04:00:52.370181,210.223,1.159312,0.3388664,-0.6831832,342.5117,346.1674,354.6657,1.087563,-0.02183166,-0.3722509,337.3288,332.6622,0.9173524
2018/06/21 - 04:00:52.380154,210.2338,1.159778,0.3390256,-0.6840156,342.4422,346.5292,354.7103,1.088315,-0.02145462,-0.3729757,337.4422,332.2851,0.9875407
2018/06/21 - 04:00:52.392141,210.245,1.16019,0.3391654,-0.6847742,342.3418,346.9195,354.7496,1.089034,-0.02114085,-0.3738236,337.4707,331.977,1.079401
2018/06/21 - 04:00:52.403093,210.2564,1.16059,0.3392615,-0.6855155,342.2244,347.2737,354.783,1.089515,-0.02099396,-0.374838,337.539,331.7823,1.172394
2018/06/21 - 04:00:52.414064,210.2674,1.160925,0.339442,-0.6862694,342.173,347.6017,354.8172,1.089876,-0.02089332,-0.375942,337.698,331.459,1.240186
2018/06/21 - 04:00:52.425055,210.2782,1.161285,0.3396578,-0.6870254,342.1274,347.911,354.8784,1.090222,-0.02096549,-0.3772627,337.8625,330.9511,1.242591
2018/06/21 - 04:00:52.437002,210.2895,1.161706,0.3397735,-0.687776,341.9537,348.2088,354.8908,1.09045,-0.02112611,-0.3786593,337.9583,330.5174,1.094698
2018/06/21 - 04:00:52.447973,210.3009,1.162136,0.3399154,-0.6885197,341.8356,348.4496,354.9265,1.090477,-0.02134785,-0.3800509,338.1016,330.0209,0.9974747
2018/06/21 - 04:00:52.457972,210.3115,1.162473,0.3400082,-0.6892437,341.7081,348.6972,354.9157,1.090304,-0.02173815,-0.3814976,338.2764,329.3858,1.130815
2018/06/21 - 04:00:52.469915,210.3229,1.162835,0.3401976,-0.6900254,341.7212,348.9142,354.9276,1.090035,-0.02218724,-0.3829466,338.3712,328.7813,1.512664
2018/06/21 - 04:00:52.481882,210.3349,1.163196,0.3401991,-0.6906716,341.5627,349.0878,354.9364,1.089887,-0.02249181,-0.3842869,338.3267,328.4378,1.855554
2018/06/21 - 04:00:52.491856,210.3453,1.163506,0.3402744,-0.6913543,341.4951,349.2793,354.9646,1.089999,-0.02264334,-0.3853792,338.3182,328.414,1.969131
2018/06/21 - 04:00:52.502827,210.3564,1.163762,0.3403442,-0.6919404,341.4122,349.3846,355.009,1.090317,-0.02266629,-0.3863331,338.4378,328.5267,1.807028
2018/06/21 - 04:00:52.514815,210.3673,1.164279,0.3404356,-0.692599,341.3637,349.4709,354.9824,1.090763,-0.02258229,-0.3872553,338.5152,328.7081,1.490909
2018/06/21 - 04:00:52.524768,210.3784,1.16461,0.3404428,-0.693097,341.2111,349.6274,355.0735,1.091046,-0.02255459,-0.3882819,338.5385,328.7344,1.296984
2018/06/21 - 04:00:52.536757,210.3893,1.164893,0.3405644,-0.6937328,341.1835,349.687,355.1129,1.091159,-0.02264157,-0.389401,338.5713,328.5586,1.287928
2018/06/21 - 04:00:52.547706,210.4005,1.165037,0.3406219,-0.6942537,341.0681,349.7885,355.1454,1.091145,-0.0228391,-0.3905375,338.5783,328.276,1.369371
