Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/21 - 03:57:22.949646,2.892504,0.9188611,0.3336062,-0.6666387,349.7928,276.2209,359.782,0.6830212,-0.06945268,-0.4908488,345.2901,282.3267,357.6872
2018/06/21 - 03:57:22.960640,2.903347,0.9189283,0.3337603,-0.6677233,349.6344,275.3408,359.8136,0.6821534,-0.07013458,-0.4939954,345.2368,281.5189,358.3958
2018/06/21 - 03:57:22.971587,2.914488,0.9190885,0.3338883,-0.6687265,349.573,274.5607,359.855,0.6813142,-0.0708635,-0.4971015,345.2157,280.6994,359.1266
2018/06/21 - 03:57:22.982559,2.925495,0.9191685,0.33395,-0.6697686,349.5066,273.8368,359.8307,0.6805099,-0.0714913,-0.5001494,345.1909,279.8939,359.8445
2018/06/21 - 03:57:22.994526,2.937073,0.9192822,0.3339061,-0.6707309,349.4803,273.2163,359.8073,0.6797341,-0.07209742,-0.5031555,345.1347,279.1646,0.559983
2018/06/21 - 03:57:23.004540,2.947866,0.9194167,0.3338324,-0.6715703,349.5234,272.6022,359.798,0.6789623,-0.07268938,-0.5060508,345.096,278.4731,1.275847
2018/06/21 - 03:57:23.016500,2.958907,0.9194959,0.3338219,-0.6724698,349.5763,272.0336,359.775,0.6782244,-0.07321024,-0.5088624,345.1572,277.8191,1.826614
2018/06/21 - 03:57:23.028468,2.970803,0.919544,0.3337617,-0.6732444,349.6014,271.5033,359.7515,0.6775372,-0.07370161,-0.51164,345.3188,277.1613,2.225475
2018/06/21 - 03:57:23.038441,2.981511,0.9195142,0.3337344,-0.6740218,349.612,271.0114,359.7055,0.6768803,-0.07412861,-0.5143587,345.5194,276.4751,2.458353
2018/06/21 - 03:57:23.049412,2.992285,0.9194388,0.3336729,-0.6746753,349.5622,270.5323,359.7399,0.6762404,-0.07453472,-0.5170654,345.7511,275.7944,2.549753
2018/06/21 - 03:57:23.060381,3.003773,0.919412,0.3336559,-0.675371,349.5668,270.0956,359.7107,0.6756627,-0.07500115,-0.5199316,346.0461,275.0752,2.70986
2018/06/21 - 03:57:23.072349,3.014915,0.9193313,0.333589,-0.6760626,349.5641,269.6655,359.7119,0.6751345,-0.07555681,-0.5228922,346.3314,274.2766,2.961829
2018/06/21 - 03:57:23.082323,3.025814,0.9193496,0.3335558,-0.6766623,349.6419,269.1738,359.6716,0.6747249,-0.07623525,-0.5259925,346.6071,273.4774,3.231555
2018/06/21 - 03:57:23.095288,3.03731,0.9193068,0.3334172,-0.6773413,349.6148,268.7814,359.6916,0.6744226,-0.07694902,-0.5291446,346.859,272.7136,3.529657
2018/06/21 - 03:57:23.105290,3.048331,0.919291,0.3333752,-0.6780454,349.654,268.3765,359.6834,0.6743098,-0.0776447,-0.5322994,346.9987,271.9875,3.828523
2018/06/21 - 03:57:23.117229,3.059236,0.9191925,0.3333052,-0.6787746,349.6249,267.9298,359.6759,0.6742733,-0.07833108,-0.5354121,346.9965,271.381,4.076386
2018/06/21 - 03:57:23.128200,3.070283,0.9191979,0.3332968,-0.6794379,349.6818,267.425,359.7,0.6742173,-0.07908458,-0.538493,347.0662,270.8414,4.313104
2018/06/21 - 03:57:23.137686,3.081247,0.9191407,0.3332039,-0.6801754,349.6687,266.9387,359.7356,0.6742242,-0.07996456,-0.5416355,347.2252,270.2612,4.585151
2018/06/21 - 03:57:23.150651,3.092683,0.9190879,0.3331373,-0.6809307,349.6766,266.4687,359.759,0.6742257,-0.08092028,-0.544805,347.4033,269.5909,4.896371
2018/06/21 - 03:57:23.160624,3.103638,0.9190519,0.3330772,-0.6816928,349.7016,265.9887,359.761,0.6742151,-0.08204643,-0.5480316,347.5901,268.8738,5.215206
2018/06/21 - 03:57:23.171595,3.114088,0.9190573,0.3330196,-0.6824411,349.7426,265.491,359.7938,0.6742122,-0.08333499,-0.551398,347.8788,268.1237,5.50725
2018/06/21 - 03:57:23.182567,3.125876,0.9191014,0.332903,-0.683173,349.7303,264.946,359.8682,0.6742581,-0.08496575,-0.5550123,348.3776,267.1508,5.827888
2018/06/21 - 03:57:23.194533,3.137242,0.9192135,0.3327879,-0.6840249,349.7292,264.4213,359.888,0.6743389,-0.08684789,-0.5588816,349.0184,265.9435,6.256872
2018/06/21 - 03:57:23.204507,3.147603,0.9192756,0.3327146,-0.684832,349.7576,263.8399,359.9309,0.6745859,-0.08919517,-0.563195,349.8577,264.3903,7.076195
2018/06/21 - 03:57:23.216476,3.159136,0.9193369,0.3326227,-0.6856453,349.7482,263.2395,0.001481904,0.6753148,-0.09138536,-0.5675712,350.3972,262.7019,8.432274
2018/06/21 - 03:57:23.229442,3.17202,0.919399,0.3325598,-0.6864433,349.7197,262.537,0.0431817,0.6763242,-0.0932463,-0.5717626,350.4294,261.1776,9.999129
2018/06/21 - 03:57:23.238924,3.182601,0.9194471,0.332449,-0.6873624,349.6762,261.8671,0.0464767,0.6773975,-0.09479195,-0.5756626,350.0349,259.9495,11.59591
2018/06/21 - 03:57:23.249895,3.192405,0.9195622,0.3323455,-0.6882774,349.6619,261.1226,0.05284546,0.6783331,-0.09606976,-0.5792356,349.5001,259.1649,13.10721
2018/06/21 - 03:57:23.260865,3.204019,0.9196759,0.3322511,-0.689181,349.6453,260.388,359.9786,0.6790179,-0.0971601,-0.5825502,349.2014,258.5463,14.28723
2018/06/21 - 03:57:23.272833,3.214547,0.9197842,0.3321268,-0.6899958,349.6463,259.6367,359.9426,0.6796215,-0.09830686,-0.5858963,349.069,257.8099,15.28421
2018/06/21 - 03:57:23.282806,3.225545,0.9199291,0.3320306,-0.6907889,349.7293,258.9281,359.9373,0.6800489,-0.09916501,-0.5890262,349.1526,257.1574,15.84736
2018/06/21 - 03:57:23.294794,3.237114,0.9200904,0.3319091,-0.6916138,349.7739,258.2204,359.9269,0.6804876,-0.09986641,-0.5920311,349.4902,256.3993,16.03337
2018/06/21 - 03:57:23.304775,3.247697,0.9203239,0.3318472,-0.6923648,349.8514,257.5014,359.9649,0.6810837,-0.1004281,-0.5949095,349.9048,255.5015,15.94024
2018/06/21 - 03:57:23.316734,3.259451,0.9205476,0.331733,-0.6930765,349.8589,256.7661,0.01536334,0.6817763,-0.1008889,-0.5977339,350.3607,254.525,15.76151
2018/06/21 - 03:57:23.327687,3.270443,0.9208214,0.3317286,-0.6938459,349.9357,256.1094,359.9759,0.6824901,-0.1012713,-0.6005691,350.7722,253.5829,15.60296
2018/06/21 - 03:57:23.338657,3.281807,0.9210837,0.3316858,-0.694554,349.9298,255.4955,359.9739,0.6832229,-0.1013891,-0.6032571,351.0395,252.7073,15.41597
2018/06/21 - 03:57:23.350625,3.2923,0.921355,0.331646,-0.6953224,349.9221,254.9635,359.9797,0.6839606,-0.1011744,-0.6058223,350.9659,252.045,15.31024
2018/06/21 - 03:57:23.360598,3.303441,0.9215904,0.3316557,-0.6959275,349.9125,254.3865,-0.001773815,0.6846179,-0.1008811,-0.6083769,350.7678,251.5943,15.2992
2018/06/21 - 03:57:23.372566,3.315094,0.9218281,0.3316321,-0.6965151,349.9092,253.7889,0.05951901,0.6852151,-0.1005986,-0.6109186,350.6178,251.1945,15.31271
2018/06/21 - 03:57:23.382540,3.325631,0.9221087,0.3316324,-0.6971293,349.8674,253.2298,0.09232335,0.6857553,-0.1002818,-0.6134082,350.5261,250.837,15.3557
2018/06/21 - 03:57:23.394508,3.337444,0.922384,0.3316217,-0.6977516,349.7386,252.6698,0.1446368,0.6863424,-0.1000212,-0.6159406,350.471,250.4214,15.39298
2018/06/21 - 03:57:23.404481,3.348024,0.9226913,0.3316606,-0.6983868,349.6599,252.1492,0.1857939,0.6869908,-0.09977455,-0.6184529,350.4715,249.9095,15.39412
2018/06/21 - 03:57:23.417446,3.359418,0.9229538,0.3317156,-0.6989078,349.5855,251.6444,0.2678228,0.6876447,-0.09951454,-0.6209241,350.5781,249.3229,15.2673
2018/06/21 - 03:57:23.428417,3.370568,0.923254,0.331809,-0.6993395,349.54,251.1048,0.3417222,0.688291,-0.09928185,-0.6233427,350.7957,248.6859,15.06832
2018/06/21 - 03:57:23.438413,3.381359,0.923601,0.3319323,-0.6998467,349.4326,250.6851,0.3136,0.6890039,-0.09898197,-0.6256647,351.0427,248.0068,14.79639
2018/06/21 - 03:57:23.450359,3.392609,0.9239701,0.332019,-0.7002916,349.3217,250.2776,0.3498222,0.6897904,-0.09861096,-0.6278993,351.1099,247.3467,14.52748
2018/06/21 - 03:57:23.460343,3.403655,0.9243592,0.3321802,-0.7006351,349.1771,249.8565,0.3398974,0.6904895,-0.09805138,-0.629955,351.0674,246.84,14.28275
2018/06/21 - 03:57:23.472300,3.414671,0.9247352,0.332389,-0.7009368,348.946,249.5382,0.3255519,0.6910557,-0.09735797,-0.6318721,351.009,246.5476,13.96224
2018/06/21 - 03:57:23.482282,3.425699,0.9251512,0.3327197,-0.7010896,348.6917,249.2065,0.3447109,0.691553,-0.09648879,-0.6334648,350.6965,246.3694,13.61426
2018/06/21 - 03:57:23.495238,3.437568,0.925564,0.3330663,-0.701272,348.3785,248.9295,0.3304524,0.6918894,-0.09566888,-0.6349526,350.3527,246.3381,13.32497
2018/06/21 - 03:57:23.505212,3.448161,0.9259944,0.3334919,-0.7012783,348.0955,248.6861,0.361092,0.6918252,-0.09492681,-0.6362292,350.213,246.6075,13.08155
2018/06/21 - 03:57:23.517206,3.459261,0.9264032,0.3337897,-0.701326,347.7326,248.4533,0.3904938,0.6916516,-0.09422537,-0.6374463,350.3427,246.8806,12.75242
2018/06/21 - 03:57:23.528150,3.470737,0.9269046,0.3341597,-0.7012914,347.4709,248.2945,0.3998006,0.6915097,-0.0934173,-0.6384562,350.5042,247.0707,12.25914
2018/06/21 - 03:57:23.539121,3.481882,0.9273002,0.3344996,-0.7012186,347.2117,248.1647,0.3458646,0.6916445,-0.09248737,-0.6394384,350.4362,247.0213,11.89828
2018/06/21 - 03:57:23.550093,3.492496,0.9277162,0.3347892,-0.7011448,346.9457,248.0591,0.3446341,0.6919916,-0.09142783,-0.6403897,350.275,246.914,11.62379
2018/06/21 - 03:57:23.561063,3.503786,0.9280635,0.3350567,-0.7009876,346.6958,247.9774,0.3631498,0.6925467,-0.09018555,-0.6411932,350.0256,246.7013,11.34318
2018/06/21 - 03:57:23.577021,3.519792,0.9283659,0.3353916,-0.7007662,346.5054,247.9207,0.2875481,0.6932017,-0.08870085,-0.6418812,349.7234,246.4572,10.98026
2018/06/21 - 03:57:23.584001,3.527143,0.9287884,0.3356661,-0.7006834,346.2805,247.9217,0.2692037,0.6938908,-0.08692961,-0.6423841,349.5025,246.2434,10.32836
2018/06/21 - 03:57:23.594972,3.537064,0.9290531,0.3359182,-0.7004132,346.0728,247.8684,0.2582333,0.6946049,-0.08534938,-0.6429682,349.2765,246.0345,9.698309
2018/06/21 - 03:57:23.604945,3.548177,0.9292254,0.3361294,-0.700171,345.8907,247.8837,0.2003713,0.6954499,-0.0833809,-0.6432604,348.9612,245.8284,8.858423
2018/06/21 - 03:57:23.616019,3.558803,0.9293888,0.3362992,-0.699908,345.7265,247.8942,0.1875063,0.6963524,-0.08131457,-0.6434487,348.4991,245.7185,8.235712
2018/06/21 - 03:57:23.627987,3.570229,0.9295794,0.3364652,-0.699697,345.5973,247.9594,0.07523012,0.6972328,-0.07952365,-0.6437302,348.0552,245.6337,7.74353
2018/06/21 - 03:57:23.638958,3.581763,0.9296671,0.3365641,-0.6993823,345.4661,248.0082,0.06953105,0.698081,-0.07788841,-0.6438992,347.6119,245.5917,7.424276
2018/06/21 - 03:57:23.649928,3.59231,0.9298447,0.3366504,-0.6991159,345.3568,248.1093,0.02784969,0.6987976,-0.07648979,-0.6440885,347.2792,245.5627,7.189824
2018/06/21 - 03:57:23.659914,3.603445,0.9300548,0.3367586,-0.6987724,345.3743,248.2272,359.9916,0.6993839,-0.07536697,-0.6442906,347.1104,245.6329,6.98668
2018/06/21 - 03:57:23.671870,3.614647,0.9300725,0.3367373,-0.6984284,345.3728,248.4218,359.9179,0.6999163,-0.07444124,-0.6445013,346.9301,245.6875,6.794094
2018/06/21 - 03:57:23.682863,3.625848,0.930017,0.3366886,-0.6979737,345.4411,248.6183,359.8628,0.7003501,-0.07400916,-0.6447868,346.8859,245.7787,6.637018
2018/06/21 - 03:57:23.694808,3.637429,0.9299119,0.3366504,-0.697544,345.5073,248.8533,359.7399,0.7008317,-0.07382427,-0.6451595,346.8912,245.8239,6.549757
2018/06/21 - 03:57:23.704781,3.648399,0.9296269,0.3365423,-0.6970474,345.5741,249.1418,359.635,0.7012851,-0.0742356,-0.6456215,346.9935,245.7399,6.719349
2018/06/21 - 03:57:23.717747,3.660031,0.9294876,0.3365106,-0.6965703,345.7793,249.4908,359.4401,0.7015643,-0.07506627,-0.6459976,347.1198,245.6402,6.991192
2018/06/21 - 03:57:23.727724,3.67039,0.9293574,0.3363304,-0.6961452,345.8743,249.8347,359.2748,0.7020968,-0.07610404,-0.646452,347.2789,245.4988,7.290023
2018/06/21 - 03:57:23.737694,3.681382,0.9292176,0.3362291,-0.6956894,346.1184,250.2199,359.0638,0.7024255,-0.07757873,-0.6466656,347.5509,245.3277,7.573922
2018/06/21 - 03:57:23.749683,3.692311,0.9288607,0.3360204,-0.6951268,346.3102,250.5602,358.9359,0.7026655,-0.0790964,-0.6467729,347.8339,245.1968,7.7609
2018/06/21 - 03:57:23.761649,3.704309,0.9284831,0.3357648,-0.6946585,346.5545,251.0067,358.7859,0.7027668,-0.08079229,-0.6466157,348.0951,245.1587,7.826745
2018/06/21 - 03:57:23.772620,3.714922,0.9281526,0.3354881,-0.6941277,346.8433,251.3972,358.6925,0.7028491,-0.08244634,-0.6463227,348.307,245.219,7.877672
2018/06/21 - 03:57:23.782574,3.725786,0.9278285,0.3352745,-0.6936747,347.174,251.8601,358.5415,0.7028542,-0.08398561,-0.6456636,348.3675,245.4384,7.90668
2018/06/21 - 03:57:23.794542,3.736718,0.9272798,0.3349839,-0.6931433,347.384,252.2537,358.4328,0.7028217,-0.08536706,-0.6447771,348.2979,245.8362,7.995641
2018/06/21 - 03:57:23.804514,3.748008,0.9268255,0.3346873,-0.6927182,347.5447,252.6517,358.3167,0.7027715,-0.08658933,-0.6437587,348.2545,246.2127,8.064232
2018/06/21 - 03:57:23.817481,3.759563,0.9264013,0.3345003,-0.6922734,347.7433,252.9605,358.1875,0.7027349,-0.08763283,-0.6424159,348.2537,246.5826,7.994513
2018/06/21 - 03:57:23.827454,3.769958,0.9259349,0.3342803,-0.6918128,347.9164,253.2506,358.1374,0.7027137,-0.08853931,-0.6410335,348.4298,246.7855,7.783544
2018/06/21 - 03:57:23.839427,3.782177,0.9254383,0.3340817,-0.6914494,348.0782,253.4869,358.0246,0.7027098,-0.08922561,-0.6394251,348.7757,246.8397,7.313248
2018/06/21 - 03:57:23.850392,3.793133,0.9250227,0.3339563,-0.6911157,348.315,253.7261,357.9052,0.7027609,-0.08999308,-0.6379372,349.1488,246.7773,6.946882
2018/06/21 - 03:57:23.860366,3.803844,0.9245218,0.333634,-0.6906893,348.4001,253.9518,357.9159,0.7026323,-0.0906969,-0.6364871,349.6359,246.8759,6.570554
2018/06/21 - 03:57:23.873331,3.815904,0.9241753,0.3334894,-0.690385,348.5826,254.2226,357.7268,0.7026659,-0.09142018,-0.6351194,349.9952,247.0759,6.315636
2018/06/21 - 03:57:23.951123,3.891372,0.9217401,0.3319761,-0.6869478,350.129,256.4513,357.2986,0.7024547,-0.09413039,-0.6298103,350.4942,248.3763,6.281756
2018/06/21 - 03:57:23.961096,3.903991,0.9215882,0.3319272,-0.6866399,350.175,256.6325,357.2225,0.7028444,-0.09913785,-0.6229852,351.5765,249.7754,6.425989
2018/06/21 - 03:57:23.985032,3.927295,0.9215235,0.3317437,-0.6855211,350.3262,257.2046,357.1283,0.7026205,-0.1015594,-0.6195714,352.625,249.9745,5.938431
2018/06/21 - 03:57:24.017944,3.960429,0.9214897,0.3317837,-0.6850356,350.2316,257.4593,357.0221,0.7020798,-0.1015863,-0.616416,352.1521,251.1348,5.603675
2018/06/21 - 03:57:24.041880,3.984637,0.9214582,0.3318633,-0.6844952,350.2894,257.5526,357.049,0.7017285,-0.1019216,-0.6136373,352.0804,252.2538,5.191035
2018/06/21 - 03:57:24.062825,4.004861,0.9211274,0.331816,-0.6844437,350.1244,257.4355,357.0658,0.7015277,-0.1018242,-0.6125824,352.1444,252.4319,4.834325
2018/06/21 - 03:57:24.072813,4.014834,0.9212111,0.3318792,-0.6843137,350.1772,257.5535,356.999,0.701548,-0.1020794,-0.6114977,352.2264,252.58,4.63004
2018/06/21 - 03:57:24.081775,4.025236,0.9211017,0.3318742,-0.6842426,350.1838,257.5038,357.0173,0.7015795,-0.1022922,-0.6105222,352.3051,252.7798,4.467578
2018/06/21 - 03:57:24.093750,4.035746,0.9209801,0.3318552,-0.6840193,350.2067,257.5932,356.9998,0.7015916,-0.102434,-0.6096778,352.4095,252.9295,4.325177
2018/06/21 - 03:57:24.103717,4.047397,0.9209368,0.3318157,-0.6838402,350.2122,257.6771,357.0039,0.7016927,-0.1025938,-0.6088582,352.466,253.0301,4.172232
2018/06/21 - 03:57:24.115684,4.057827,0.9209101,0.3318723,-0.6836289,350.2949,257.7234,356.957,0.7017819,-0.1026063,-0.6081558,352.4803,253.1434,4.083999
2018/06/21 - 03:57:24.125677,4.068551,0.9207986,0.3318193,-0.683495,350.2624,257.7625,356.999,0.7018901,-0.1025791,-0.6074816,352.4889,253.2843,3.997739
2018/06/21 - 03:57:24.137624,4.080416,0.9207612,0.3318267,-0.6833367,350.2488,257.8332,356.9566,0.702145,-0.1024904,-0.6069458,352.3886,253.3887,3.942086
2018/06/21 - 03:57:24.148616,4.090596,0.9207283,0.3318058,-0.683224,350.2218,257.8559,356.9465,0.7020997,-0.1022882,-0.6071162,352.2885,253.3684,3.998699
2018/06/21 - 03:57:24.158569,4.102092,0.9206885,0.3317964,-0.6831151,350.2233,257.8574,356.9475,0.7022224,-0.1022162,-0.6066198,352.1779,253.5183,3.9331
2018/06/21 - 03:57:24.170537,4.11324,0.9206923,0.3318103,-0.6829772,350.2177,257.9082,356.9236,0.7023763,-0.1021872,-0.6061732,352.1118,253.6801,3.826969
2018/06/21 - 03:57:24.180510,4.124003,0.9206006,0.3317764,-0.6828249,350.1921,257.934,356.9345,0.7025194,-0.1021595,-0.6058391,352.0573,253.8049,3.707476
2018/06/21 - 03:57:24.192478,4.134935,0.9205086,0.331776,-0.6827019,350.1711,257.9354,356.9072,0.702642,-0.1021349,-0.6055439,352.0111,253.8998,3.575423
2018/06/21 - 03:57:24.202451,4.145892,0.9205069,0.3317924,-0.6825398,350.1447,257.9697,356.8949,0.7027686,-0.102124,-0.6053492,351.9738,253.9384,3.417469
2018/06/21 - 03:57:24.215417,4.157286,0.9204607,0.3318051,-0.6824062,350.1299,257.9998,356.8976,0.7029231,-0.1022223,-0.6052828,352.0762,253.9398,3.364811
2018/06/21 - 03:57:24.224393,4.167881,0.920506,0.3318121,-0.6821926,350.0675,258.093,356.8841,0.7029964,-0.102349,-0.6053863,352.2263,253.8278,3.319342
2018/06/21 - 03:57:24.237376,4.179169,0.9205448,0.3318478,-0.6820587,350.0521,258.1498,356.8419,0.7030736,-0.1024989,-0.6055613,352.2783,253.6984,3.280901
2018/06/21 - 03:57:24.247332,4.190212,0.9205907,0.3318738,-0.681914,350.0501,258.1984,356.8153,0.7030694,-0.1025388,-0.6057709,352.2854,253.6383,3.336579
2018/06/21 - 03:57:24.259299,4.201967,0.9206721,0.3318704,-0.6817648,350.0117,258.278,356.8001,0.7030396,-0.102486,-0.6059338,352.2361,253.6215,3.387889
2018/06/21 - 03:57:24.270289,4.212155,0.9207795,0.3318749,-0.6816198,349.9498,258.3853,356.833,0.7031311,-0.1024518,-0.6060891,352.1378,253.6143,3.379649
2018/06/21 - 03:57:24.280243,4.223275,0.9207675,0.3319265,-0.6815746,349.9553,258.3764,356.7739,0.7033488,-0.1023318,-0.6063842,351.8903,253.6683,3.343076
2018/06/21 - 03:57:24.292212,4.234544,0.9207999,0.3319928,-0.6814578,349.8991,258.4288,356.7797,0.7034401,-0.1021604,-0.6065731,351.683,253.7351,3.332121
2018/06/21 - 03:57:24.302185,4.24555,0.9208992,0.3320627,-0.681337,349.767,258.5124,356.8116,0.7034612,-0.1019218,-0.6067577,351.4959,253.7861,3.300307
2018/06/21 - 03:57:24.314172,4.256485,0.9209845,0.3322106,-0.6812524,349.6451,258.5597,356.7892,0.70346,-0.1017184,-0.6069454,351.3173,253.8161,3.241043
2018/06/21 - 03:57:24.325143,4.267883,0.9210004,0.3323381,-0.6811872,349.5153,258.5797,356.7643,0.7033622,-0.101513,-0.6071646,351.1594,253.881,3.130902
2018/06/21 - 03:57:24.338089,4.281016,0.92104,0.3324979,-0.6811497,349.438,258.6675,356.7483,0.7032905,-0.1013963,-0.6074409,351.0952,253.9195,3.046609
2018/06/21 - 03:57:24.349080,4.291133,0.9210541,0.3326039,-0.6810105,349.2918,258.665,356.7566,0.7032509,-0.1013161,-0.6078048,351.1137,253.9012,2.981003
2018/06/21 - 03:57:24.358035,4.301092,0.921149,0.3327708,-0.6808824,349.1926,258.7243,356.7745,0.703257,-0.1012513,-0.6082115,351.0532,253.8793,2.884955
2018/06/21 - 03:57:24.370023,4.312147,0.9212162,0.3329469,-0.6808225,349.0625,258.8814,356.7531,0.7032824,-0.1011338,-0.6086851,350.8936,253.9368,2.746562
2018/06/21 - 03:57:24.380998,4.32368,0.9212596,0.333086,-0.6806288,348.8996,258.9806,356.7343,0.7032774,-0.1010357,-0.6092501,350.6365,254.174,2.485519
2018/06/21 - 03:57:24.391945,4.334023,0.9213997,0.3333128,-0.6804518,348.7994,259.0993,356.6568,0.703312,-0.1011063,-0.6099684,350.4467,254.5169,2.171884
2018/06/21 - 03:57:24.401931,4.345511,0.9214747,0.333457,-0.6802543,348.6429,259.3312,356.6661,0.7033392,-0.1013791,-0.6109918,350.383,254.82,1.879477
2018/06/21 - 03:57:24.413886,4.356765,0.9215819,0.3336289,-0.6800122,348.5562,259.5503,356.6285,0.7034575,-0.1018405,-0.6122191,350.3643,255.0304,1.65518
2018/06/21 - 03:57:24.424880,4.367356,0.9217202,0.3337891,-0.6797526,348.4864,259.7678,356.6186,0.7038509,-0.1026125,-0.6138595,350.3771,255.1198,1.601574
2018/06/21 - 03:57:24.435828,4.378654,0.9218632,0.33392,-0.6794881,348.3467,260.0073,356.5453,0.7043693,-0.1034684,-0.6156659,350.3309,255.175,1.657349
2018/06/21 - 03:57:24.447795,4.390172,0.9220281,0.334071,-0.6792338,348.1745,260.338,356.5184,0.7051237,-0.1045229,-0.6177796,350.2234,255.3058,1.72167
2018/06/21 - 03:57:24.457769,4.401248,0.9222399,0.3342971,-0.6788706,348.0448,260.6165,356.5491,0.7060735,-0.1057154,-0.6200703,350.093,255.4794,1.719504
2018/06/21 - 03:57:24.469737,4.412109,0.9224465,0.3344864,-0.6786077,347.8318,260.9247,356.5213,0.7071812,-0.1070071,-0.6224394,350.0452,255.5224,1.731418
2018/06/21 - 03:57:24.480727,4.423751,0.9227371,0.3346789,-0.6782777,347.6191,261.16,356.5523,0.7084532,-0.108367,-0.6248703,350.0609,255.2437,1.794032
2018/06/21 - 03:57:24.491697,4.434204,0.923015,0.3349061,-0.6780956,347.3768,261.4368,356.4763,0.7098362,-0.109784,-0.627189,350.0481,254.8642,1.921347
2018/06/21 - 03:57:24.502671,4.445645,0.9232754,0.3352049,-0.6779203,347.1335,261.7131,356.4789,0.7114093,-0.1113549,-0.6294714,350.0644,254.238,2.105024
2018/06/21 - 03:57:24.514638,4.456736,0.9236338,0.3355773,-0.6777321,346.8438,261.8761,356.4876,0.7128245,-0.1128586,-0.6316172,350.1042,253.6683,2.138637
2018/06/21 - 03:57:24.525588,4.468625,0.9239353,0.3359462,-0.6775275,346.471,262.0485,356.5349,0.7139883,-0.1143663,-0.6336542,350.2196,253.4801,1.715445
2018/06/21 - 03:57:24.536558,4.478934,0.9242716,0.336459,-0.6773674,346.1411,262.2501,356.5702,0.7150413,-0.1159693,-0.6358299,350.5093,253.6219,1.002428
2018/06/21 - 03:57:24.547529,4.49035,0.9246184,0.3368705,-0.6771874,345.7578,262.4423,356.6218,0.7161264,-0.117902,-0.6383004,351.1818,253.6463,0.03322718
2018/06/21 - 03:57:24.558518,4.501576,0.9249797,0.3372805,-0.6770651,345.3821,262.6747,356.5738,0.7173764,-0.1200042,-0.6413011,352.0314,252.9173,359.4634
2018/06/21 - 03:57:24.569470,4.512424,0.9254075,0.3376548,-0.6768826,345.0819,262.8757,356.622,0.718884,-0.121925,-0.6445773,352.5732,251.6053,359.7539
2018/06/21 - 03:57:24.580442,4.523779,0.9259153,0.3380672,-0.6768222,344.8773,263.0824,356.5924,0.7206128,-0.1235025,-0.6476893,352.5891,250.0805,0.7736981
2018/06/21 - 03:57:24.591411,4.534105,0.9263347,0.3383811,-0.6766827,344.6228,263.1903,356.6805,0.7220056,-0.1246933,-0.6501748,352.3665,249.2504,1.541283
2018/06/21 - 03:57:24.602392,4.545913,0.9266947,0.3387031,-0.6767094,344.353,263.3229,356.7003,0.7228075,-0.1252997,-0.6519595,352.0624,249.2499,1.893739
2018/06/21 - 03:57:24.614350,4.556841,0.927043,0.3390436,-0.6766919,344.0969,263.3582,356.7686,0.7233648,-0.1258381,-0.6535702,351.9386,249.5681,1.690713
2018/06/21 - 03:57:24.624324,4.567735,0.927478,0.3393598,-0.6767553,343.8033,263.4066,356.8538,0.7236912,-0.126248,-0.6551018,352.1247,249.8823,0.9996834
2018/06/21 - 03:57:24.637289,4.579334,0.9279565,0.33971,-0.6769308,343.57,263.441,356.9019,0.7242289,-0.1267509,-0.6570277,352.4732,249.6274,0.5125766
2018/06/21 - 03:57:24.649322,4.591706,0.9282106,0.3399406,-0.6771103,343.2787,263.4267,356.935,0.7249704,-0.1271452,-0.659244,352.7464,248.7453,0.4637287
2018/06/21 - 03:57:24.664255,4.602531,0.9285538,0.3402201,-0.6772875,343.09,263.367,356.9815,0.7258455,-0.1273931,-0.6615049,352.7878,247.4819,1.050318
2018/06/21 - 03:57:24.671235,4.614198,0.9288313,0.3404382,-0.6774978,342.9052,263.2552,357.0602,0.7266846,-0.1273054,-0.6632934,352.6465,246.2196,1.793066
